Id,modularity_class,strength
rotorcraft,64,3429
airspac,64,1722
evtol,64,1611
reconnaiss,64,1540
avion,64,1478
pylon,64,1387
autopilot,64,1355
voyag,64,1288
ua,64,1270
aerialvehicl,64,1206
unmannedaeri,64,1187
auv,64,1178
pantilt,64,1170
aloft,64,661
longendur,64,559
hangar,64,508
airspe,64,488
wingborn,64,481
unground,64,401
aileron,64,391
theunman,64,341
tiltrotor,64,222
fourrotor,64,216
uuv,64,160
canard,64,60
wingtip,64,54
system,65,17501472
redund,65,128437
intercept,65,29800
reli,65,27459
trade,65,18098
proceed,65,17005
weapon,65,13788
choos,65,11241
seek,65,7633
parcel,65,6940
defens,65,5901
systemat,65,5883
attend,65,4638
chart,65,4291
ada,65,4081
missil,65,4068
yard,65,4057
vehiclebas,65,3917
railcar,65,3613
vend,65,3267
parametr,65,2997
penalti,65,2451
groundbas,65,2448
buoy,65,2302
unlimit,65,2287
firearm,65,2274
aisl,65,2273
invari,65,2136
semiact,65,1992
snapshot,65,1956
commiss,65,1900
ammunit,65,1894
team,65,1763
plumb,65,1752
seamlessli,65,1674
timebas,65,1584
concert,65,1544
desicc,65,1424
preexist,65,1349
workspac,65,1328
pointtopoint,65,1305
tactic,65,1282
cash,65,1212
selfsustain,65,1210
singular,65,1048
deter,65,1043
engineoff,65,1031
barometr,65,1018
archiv,65,997
deem,65,984
recaptur,65,952
dictat,65,949
tanker,65,944
oem,65,924
audiovisu,65,921
relianc,65,921
multiag,65,907
computercontrol,65,887
reload,65,886
today,65,880
silo,65,846
supervisor,65,802
turf,65,765
makeup,65,761
timeout,65,751
hardwir,65,712
asr,65,702
alphanumer,65,695
lighterthanair,65,681
preempt,65,630
buyer,65,622
apport,65,613
invit,65,603
fraud,65,573
pace,65,566
covert,65,563
marketplac,65,555
incar,65,553
portfolio,65,551
tug,65,550
viceversa,65,543
datacent,65,539
container,65,536
terahertz,65,535
excurs,65,528
uhf,65,526
undertak,65,525
dealer,65,516
defer,65,496
affili,65,491
unfuel,65,478
procur,65,458
rendezv,65,445
expuls,65,437
colloc,65,437
twolevel,65,433
intercom,65,432
anticipatori,65,430
cyberphys,65,428
undertaken,65,425
engineon,65,408
unrestrict,65,394
controlsystem,65,386
timefram,65,385
infin,65,385
outbound,65,385
seller,65,377
kite,65,376
floatat,65,373
financ,65,373
amr,65,369
causal,65,368
hypothesi,65,368
bop,65,363
picker,65,360
ng,65,359
pointofsal,65,355
heav,65,353
liter,65,353
commit,65,333
cac,65,331
resuppli,65,317
waysid,65,315
suspici,65,314
atc,65,312
fg,65,312
precess,65,308
wellsit,65,302
advisori,65,301
hydrogenproduc,65,301
windrow,65,295
ubiquit,65,290
valuat,65,284
playlist,65,279
enemi,65,273
wirelin,65,272
recip,65,266
twowir,65,262
wavefront,65,259
preemptiv,65,259
landbas,65,258
thermochem,65,257
guidelin,65,256
prosthesi,65,254
aibas,65,252
hostil,65,251
hydrofoil,65,247
programmat,65,245
catalog,65,238
incipi,65,237
twoaxi,65,230
safetyrel,65,230
muscularskelet,65,225
prefil,65,224
reappli,65,223
multisystem,65,220
loweffici,65,219
conting,65,217
checkout,65,217
leo,65,215
tarp,65,207
jurisdict,65,206
unobtrus,65,203
offsit,65,198
forwardlook,65,191
ladar,65,191
systemand,65,189
crisprca,65,187
verbal,65,186
driverassist,65,185
eeg,65,184
realloc,65,184
unambigu,65,183
safetycrit,65,183
entitl,65,181
solicit,65,180
componentri,65,177
inbound,65,175
middlewar,65,172
ih,65,171
interferometri,65,170
shaker,65,170
clutter,65,170
stealth,65,170
sorter,65,170
hvdc,65,169
handoff,65,168
proppant,65,167
multicircuit,65,166
dualcircuit,65,166
tracksid,65,166
flowlin,65,166
deorbit,65,165
overwrit,65,164
contextbas,65,164
anatomi,65,163
evap,65,163
telepres,65,163
consult,65,162
fcc,65,162
spoof,65,159
butan,65,154
vote,65,146
submiss,65,146
investor,65,132
destabil,65,126
stakehold,65,126
multiti,65,124
quot,65,124
nonleth,65,123
whr,65,123
disarm,65,120
multioutput,65,120
warrant,65,120
cyberattack,65,120
http,65,116
denial,65,116
lifestyl,65,116
hyperson,65,115
computeraid,65,115
unpressur,65,114
diurnal,65,114
antitorqu,65,114
redeem,65,114
incentiv,65,114
centric,65,112
rightofway,65,111
liquidga,65,111
paye,65,111
lnt,65,111
doc,65,111
celesti,65,110
unregul,65,110
leaki,65,110
overtheroad,65,109
daisychain,65,109
unstructur,65,109
multiparamet,65,108
synergi,65,108
worldwid,65,107
reput,65,107
tote,65,106
ambulatori,65,106
contractor,65,105
curat,65,105
ordnanc,65,104
noncondens,65,104
agronom,65,104
powertransf,65,104
emachin,65,104
fungibl,65,104
lightbas,65,103
movi,65,102
oblig,65,102
ankl,65,101
holster,65,101
liabil,65,100
camerabas,65,66
barg,65,61
pharmaci,65,59
disburs,65,57
epa,65,57
onthefli,65,57
satellitebas,65,57
agnost,65,57
lowenergi,65,56
multiinput,65,56
tender,65,55
serversid,65,55
infield,65,54
telephoni,65,54
semiautom,65,54
lunar,65,54
genuin,65,54
stori,65,53
farfield,65,53
dongl,65,53
systemlevel,65,53
poe,65,53
bot,65,53
problemat,65,52
aboveground,65,52
terrorist,65,52
wildlif,65,52
biofoul,65,52
stratospher,65,52
loan,65,52
cmd,65,52
friend,65,51
checkin,65,51
song,65,51
tenant,65,51
blockchainbas,65,51
inclinomet,65,50
nonrigid,65,50
vandal,65,50
subson,65,50
deaerat,65,50
cdma,65,50
waterjet,65,50
deepwat,65,50
blowdown,65,50
fullscal,65,50
engin,66,4420220
heat,66,3683806
air,66,3344346
pressur,66,2987401
temperatur,66,2974910
flow,66,2861242
intern,66,2486132
valv,66,2251693
fuel,66,2181292
discharg,66,1980040
water,66,1951029
pump,66,1922954
ga,66,1881240
cool,66,1818784
outsid,66,1683759
fluid,66,1651049
cylind,66,1581143
combust,66,1576048
transfer,66,1570375
hydraul,66,1488884
liquid,66,1396791
pipe,66,1371994
chamber,66,1223962
channel,66,1198934
inlet,66,1191299
outlet,66,1188972
thermal,66,1179623
oil,66,1098578
tank,66,1091699
exhaust,66,1048711
regul,66,1015270
port,66,1014069
interior,66,996809
filter,66,944192
compress,66,876879
exchang,66,860312
radiat,66,785413
passag,66,768797
tube,66,758808
feed,66,742475
return,66,737984
fan,66,697428
compressor,66,691679
piston,66,691225
inject,66,659222
fill,66,656950
clean,66,654753
passeng,66,640948
accumul,66,579969
dissip,66,572545
circul,66,562718
compart,66,561502
emiss,66,531413
loop,66,515075
spray,66,494387
heater,66,457018
ignit,66,456581
wast,66,454200
refriger,66,453721
intak,66,449662
introduc,66,443656
check,66,391348
expans,66,387501
expand,66,381619
pipelin,66,368903
coolant,66,358024
nozzl,66,354848
turbin,66,345831
condens,66,336363
branch,66,321678
cabin,66,319889
meter,66,316513
master,66,313682
solenoid,66,309129
condition,66,301619
cold,66,301506
rise,66,300964
fed,66,300920
atmospher,66,299959
reservoir,66,287003
pneumat,66,283716
downstream,66,283654
throttl,66,281724
hot,66,278841
suction,66,275392
duct,66,275016
evapor,66,272762
vacuum,66,265375
ventil,66,261531
pollut,66,260248
exit,66,255433
stream,66,250098
room,66,248802
lubric,66,247462
bypass,66,246675
vapor,66,245582
reciproc,66,235616
ambient,66,229747
upstream,66,224190
conduit,66,222213
stroke,66,218059
regener,66,200227
drain,66,195233
diesel,66,189760
matter,66,184630
gase,66,184310
vessel,66,181369
vent,66,176376
inflat,66,172204
manifold,66,168744
dispens,66,164586
highpressur,66,160260
particul,66,158439
blower,66,150475
outdoor,66,148904
wash,66,148025
hose,66,147411
fin,66,143828
drawn,66,143363
airflow,66,138477
warm,66,135061
sink,66,132745
injector,66,125459
catalyt,66,124081
blow,66,121957
purifi,66,120644
booster,66,119733
jet,66,118110
pilot,66,116778
cooler,66,116496
shut,66,110894
leak,66,109577
spark,66,107955
burn,66,105665
plunger,66,103503
recircul,66,102491
impel,66,102144
lowtemperatur,66,102131
aircondit,66,102001
gaseou,66,101138
diaphragm,66,100059
dead,66,100049
steam,66,97902
ice,66,97805
indoor,66,95849
purif,66,95676
humid,66,95211
fluidli,66,94629
relief,66,91129
preserv,66,87459
eject,66,87122
suck,66,84117
thermoelectr,66,83580
contamin,66,83303
orific,66,81345
adsorb,66,79868
turbocharg,66,78933
snow,66,76371
spool,66,71923
gasolin,66,71305
airfuel,66,71213
vane,66,70153
harm,66,68049
trap,66,65985
smoke,66,65959
passageway,66,65104
ptc,66,62879
threeway,66,62589
purg,66,62467
drainag,66,61742
introduct,66,61606
jacket,66,59359
washer,66,59027
reform,66,57015
lean,66,56935
preheat,66,56546
adsorpt,66,55791
fluidic,66,55296
runaway,66,54951
nox,66,54837
escap,66,54554
supercharg,66,54523
overh,66,54198
blown,66,52068
ejector,66,51361
distributor,66,49943
electrohydraul,66,49365
needl,66,47127
winter,66,45486
fresh,66,44951
freez,66,44795
inflow,66,44769
cleaner,66,44588
lowpressur,66,44349
hvac,66,43910
egr,66,42180
canist,66,42109
divert,66,41803
shutoff,66,41133
header,66,38661
rich,66,37236
thermostat,66,36653
disinfect,66,35810
climat,66,34923
debri,66,34319
pan,66,34181
filtrat,66,33507
refuel,66,33215
ammonia,66,33178
evacu,66,32580
aftertreat,66,31973
overflow,66,30634
bottl,66,30444
mixer,66,28628
sewag,66,28436
defrost,66,28299
subsea,66,28187
burner,66,27725
submerg,66,27625
sprayer,66,27280
watercool,66,27227
outflow,66,26747
pm,66,26119
internalcombust,66,26117
blast,66,25410
admit,66,25167
mist,66,24888
pulsat,66,24728
steril,66,24264
volumetr,66,24003
urea,66,23394
scr,66,23132
knock,66,23030
fourway,66,22777
warmup,66,20315
scroll,66,20096
bubbl,66,19664
airtight,66,19462
crankcas,66,19258
heatconduct,66,19201
expel,66,19094
gasliquid,66,18977
liquefi,66,18903
decompress,66,18395
runner,66,18086
chiller,66,17916
humidifi,66,17582
deic,66,17519
submers,66,17406
flood,66,17293
convect,66,17077
sump,66,17066
breath,66,16448
turbul,66,16321
frozen,66,15792
stoichiometr,66,15774
greas,66,15620
buildup,66,14951
vortex,66,14748
bleed,66,14645
boiler,66,14541
dryer,66,14511
vapour,66,14473
combustor,66,14413
agit,66,14199
ruptur,66,14054
deflat,66,13812
thermistor,66,13774
latent,66,13732
aircool,66,13667
summer,66,13161
intercool,66,13021
heatexchang,66,13002
ozon,66,12882
bellow,66,12744
turbo,66,12743
plenum,66,12735
petroleum,66,12501
drink,66,12426
frost,66,12393
dilut,66,12178
silenc,66,12168
dehumidifi,66,12129
pyrotechn,66,11979
sludg,66,11968
cryogen,66,11882
cook,66,11797
bladder,66,11553
entrain,66,11504
soot,66,11469
viscou,66,11434
ash,66,10979
greenhous,66,10892
fossil,66,10320
soak,66,10291
thermodynam,66,10207
burnt,66,10178
blockag,66,10127
carburetor,66,9849
electropneumat,66,9760
scaveng,66,9724
backflow,66,9508
oven,66,9458
prevail,66,9453
aircondition,66,9386
beverag,66,9301
rankin,66,9076
distil,66,9015
shower,66,8964
desorb,66,8954
nonreturn,66,8952
radiant,66,8798
glow,66,8795
capillari,66,8730
heatdissip,66,8722
venturi,66,8187
fuelair,66,8136
fluidpressur,66,7961
season,66,7933
liquidcool,66,7742
multiway,66,7674
hc,66,7636
pressuris,66,7522
heatgener,66,7473
kettl,66,7217
temperaturecontrol,66,7215
petrol,66,7190
antifreez,66,7074
flue,66,7030
dehumidif,66,6771
turbomachin,66,6594
toilet,66,6504
desorpt,66,6498
exhaustga,66,6466
misfir,66,6459
admiss,66,6394
pistoncylind,66,6387
heatsink,66,6349
incylind,66,6291
blowout,66,6251
swash,66,6251
chill,66,6088
corona,66,6012
muffler,66,5997
refil,66,5953
peltier,66,5866
heatinsul,66,5860
multicylind,66,5855
volut,66,5598
pcm,66,5505
aspir,66,5413
twoposit,66,5391
blanket,66,5388
doubleact,66,5285
flammabl,66,5153
rins,66,5064
aerat,66,5007
heattransf,66,4986
wellhead,66,4978
electrotherm,66,4970
scrub,66,4903
restrictor,66,4861
decontamin,66,4822
wasteg,66,4815
swirl,66,4771
selfheat,66,4660
degass,66,4651
gasif,66,4479
clog,66,4466
spill,66,4417
effluent,66,4310
waterway,66,4188
throat,66,4132
flowpath,66,4062
poison,66,3890
sprinkler,66,3889
dpf,66,3872
poppet,66,3854
phasechang,66,3782
humidif,66,3770
compressedair,66,3695
wastewat,66,3694
depressur,66,3684
endotherm,66,3660
seawat,66,3617
gass,66,3535
constanttemperatur,66,3532
flowrat,66,3511
dew,66,3497
sediment,66,3490
cyclon,66,3462
butterfli,66,3450
supercrit,66,3407
breather,66,3321
overpressur,66,3222
lng,66,3210
demist,66,3135
geotherm,66,3093
crude,66,3091
cock,66,3088
gasifi,66,3075
offga,66,2970
thermocoupl,66,2902
lambda,66,2882
superh,66,2857
tee,66,2850
fume,66,2738
stove,66,2656
stirl,66,2586
sparkignit,66,2579
late,66,2562
hydro,66,2560
cogener,66,2523
dirti,66,2487
microchannel,66,2449
blowbi,66,2448
lightoff,66,2420
enthalpi,66,2401
warmingup,66,2380
twostrok,66,2333
wick,66,2299
inletoutlet,66,2296
joul,66,2210
startabl,66,2190
bimetal,66,2175
autoignit,66,2071
propan,66,2058
threeposit,66,2037
preignit,66,2004
galleri,66,1996
electrorheolog,66,1917
throughflow,66,1865
helium,66,1816
hp,66,1814
coldstart,66,1804
compressionignit,66,1800
hydropneumat,66,1775
defog,66,1770
superson,66,1770
flowmet,66,1760
reheat,66,1749
backpressur,66,1746
scrubber,66,1732
hydrogenrich,66,1715
tw,66,1713
fourstrok,66,1694
cng,66,1645
warmer,66,1625
slipcontrol,66,1538
unburn,66,1536
noncombust,66,1516
outvehicl,66,1515
cavit,66,1512
solenoidoper,66,1481
stratifi,66,1468
lpg,66,1440
tetrafluoropropen,66,1418
blowthrough,66,1369
multifuel,66,1356
cylinderpiston,66,1312
nontherm,66,1299
ehc,66,1288
directinject,66,1270
coolingh,66,1264
prechamb,66,1257
exhal,66,1252
abat,66,1210
sewer,66,1206
coffe,66,1204
cooker,66,1196
temperaturesensit,66,1185
adiabat,66,1156
fuell,66,1150
subcool,66,1145
osmosi,66,1144
selfregul,66,1140
liquefact,66,1139
calorif,66,1126
desalin,66,1117
thaw,66,1111
drier,66,1060
richer,66,1044
thermomet,66,1042
liquidphas,66,1019
sofc,66,1016
inciner,66,978
highpass,66,976
fluidfil,66,968
isotherm,66,962
heatradi,66,957
oilwat,66,926
heatingcool,66,908
pressureregul,66,904
stoichiometri,66,904
valveopen,66,899
turbofan,66,898
premix,66,896
vortic,66,848
precool,66,821
airpressur,66,785
noxiou,66,769
supercool,66,769
hfc,66,766
sox,66,718
difluoromethan,66,709
bimet,66,707
hcci,66,703
leaner,66,684
pcv,66,684
tdc,66,677
starboard,66,653
hydrogenoxygen,66,650
cmin,66,640
fuelcut,66,632
selfignit,66,617
feedstream,66,603
leanburn,66,599
vvt,66,594
prefilt,66,591
ivc,66,565
thermo,66,544
airintak,66,515
thermosensit,66,509
orc,66,497
intank,66,492
eop,66,487
octan,66,463
superheat,66,460
downstreamsid,66,430
hfoyf,66,430
strainer,66,427
thermallyconduct,66,425
pressurereduc,66,418
freshen,66,415
gwp,66,413
cte,66,397
decompressor,66,385
cathodesid,66,383
anodesid,66,352
freepiston,66,342
sealform,66,337
airtofuel,66,336
upstreamsid,66,332
turbocompressor,66,325
turbocompound,66,322
fuelinject,66,318
ntc,66,310
heatabsorb,66,307
teg,66,278
electrocalor,66,266
phaselock,66,259
unseat,66,253
valvetrain,66,253
hydraulicpressur,66,240
vaporiz,66,238
heatsensit,66,226
def,66,225
temperatureadjust,66,216
brew,66,215
pressurecontrol,66,203
tailpip,66,189
pemfc,66,189
liquifi,66,182
voltageg,66,172
valveclos,66,161
fluidcool,66,156
hotwat,66,155
refrigerantcool,66,155
uncompress,66,147
vtype,66,143
cetan,66,130
subchamb,66,127
peristalt,66,125
airblow,66,119
autotherm,66,119
shrinkabl,66,117
heatemit,66,114
kerosen,66,114
unburnt,66,111
ashless,66,110
counterflow,66,109
airheat,66,109
precombust,66,109
susceptor,66,106
hepa,66,104
curi,66,91
fourcycl,66,68
multichamb,66,66
incompress,66,62
otto,66,62
gdl,66,61
nonheat,66,57
chargeair,66,55
turbojet,66,54
dissipat,66,54
gpf,66,54
enginesid,66,53
subtank,66,53
nonpressur,66,53
bdc,66,53
pressurerespons,66,52
afterburn,66,52
fuelsuppli,66,52
airguid,66,52
magnetocalor,66,51
stoprestart,66,51
subatmospher,66,50
septic,66,50
boiloff,66,50
run,67,1529972
continu,67,1507238
smooth,67,272809
kept,67,258641
intermitt,67,96339
connect,68,15916601
plug,68,678046
socket,68,409919
cord,68,74517
lighter,68,69157
cigarett,68,22280
peg,68,11152
cigar,68,7479
unplug,68,4972
pluggabl,68,2912
spigot,68,1087
unconnect,68,751
nonconnect,68,610
connectingrod,68,430
fillet,68,395
breakabl,68,387
aconnect,68,301
pnp,68,274
outputend,68,227
varistor,68,181
crankpin,68,170
selftap,68,165
inseri,68,161
lostmot,68,106
fluidconduct,68,63
torqueproof,68,61
seriallyconnect,68,56
ffc,68,52
formlock,68,51
select,69,3648951
randomli,69,16789
nonselect,69,189
unselect,69,166
within,70,3332521
rang,70,2203275
enlarg,70,105267
toler,70,70103
wider,70,53483
confin,70,37801
broad,70,19701
finder,70,6052
therewithin,70,558
mode,71,3513088
multimod,71,46588
dualmod,71,4443
limp,71,2812
electriconli,71,965
correspond,84,3720090
onetoon,84,40924
manner,72,1450467
wiper,72,106106
wipe,72,38601
windscreen,72,32574
extern,84,1942129
builtin,84,86867
back,73,1445886
behind,73,291295
forth,73,96390
first,74,12676948
second,74,10946639
third,74,1540239
fourth,74,434710
fifth,74,116586
sixth,74,52757
wherea,74,44786
th,74,41404
closest,74,29238
seventh,74,21855
eighth,74,14047
rd,74,11092
nth,74,10233
neither,74,10220
doublesid,74,8499
tenth,74,8290
duplic,74,8263
ninth,74,7197
ps,74,7108
thefirst,74,5663
lesser,74,5270
twelfth,74,4455
eleventh,74,4362
unequ,74,4158
afirst,74,3485
nondisplay,74,3460
thesecond,74,3435
multijunct,74,2435
nearer,74,2428
lp,74,2216
demarc,74,1922
orthograph,74,1889
collinear,74,1827
confluenc,74,1774
bifurc,74,1773
alternatingli,74,1752
lash,74,1608
asecond,74,1590
multiposit,74,1568
magnifi,74,1480
assert,74,1352
op,74,1307
nand,74,1261
hem,74,1247
whichev,74,1210
ith,74,1209
dp,74,1174
farthest,74,1082
backtoback,74,1002
unsuccess,74,1001
quadrilater,74,956
inbetween,74,938
subcel,74,915
abort,74,910
endplat,74,874
lightblock,74,844
firsttyp,74,838
nip,74,787
lt,74,760
meniscu,74,700
mth,74,686
bimod,74,668
stylu,74,643
geartrain,74,592
gradat,74,546
objectsid,74,529
conductivitytyp,74,505
normallyoff,74,475
secondtyp,74,470
firstsecond,74,469
connectdisconnect,74,459
evennumb,74,398
uu,74,377
complementarili,74,377
oddnumb,74,348
fist,74,321
tti,74,309
synchroni,74,281
kth,74,225
incud,74,188
twomod,74,106
dline,74,100
thirteenth,74,51
locat,75,3931147
near,75,419898
zone,75,309902
multizon,75,232
place,76,1908323
take,76,972859
action,76,934299
taken,76,336835
shop,76,24107
mall,76,278
iia,51,50
iib,51,50
assembl,77,5231753
subassembl,77,90364
preassembl,77,7108
tirewheel,77,292
roll,78,595275
tire,78,439923
chain,78,418285
wear,78,183968
tread,78,71020
tyre,78,59541
stock,78,38144
burst,78,23503
punctur,78,14091
tear,78,10961
unrol,78,1432
nonpneumat,78,643
daisi,78,625
jelli,78,539
number,79,1697684
success,79,281531
repeat,79,250113
counter,79,175002
batteri,80,8287716
charg,80,5081670
energi,80,5060788
modul,80,4326689
storag,80,4245186
panel,80,1359480
pack,80,1324127
consumpt,80,1129301
capac,80,1128195
new,80,936129
solar,80,667400
grid,80,504062
environment,80,467799
recharg,80,457754
consum,80,431731
recoveri,80,357264
photovolta,80,253715
recov,80,207338
recycl,80,200537
supplement,80,170476
kinet,80,169042
weather,80,158349
ev,80,151052
plugin,80,127869
electrifi,80,116155
day,80,113369
bm,80,108655
micro,80,96701
renew,80,81374
bank,80,76473
complementari,80,72526
friendli,80,59725
sunlight,80,53349
swap,80,53121
overcharg,80,52178
slave,80,50583
household,80,43621
chargingdischarg,80,41187
reus,80,38487
preferenti,80,35467
chargeabl,80,34541
leadacid,80,30890
pc,80,29975
replenish,80,25494
surplu,80,24016
jump,80,23486
microgrid,80,23486
deplet,80,22953
valley,80,17566
overdischarg,80,17464
tobecharg,80,15842
scrap,80,14939
larges,80,13560
evs,80,12009
declin,80,11578
pv,80,11161
sell,80,11104
batterypow,80,8444
ecolog,80,6818
selfdischarg,80,6657
gridconnect,80,6528
submodul,80,6261
island,80,6058
ess,80,5808
selfgener,80,5627
coin,80,5551
expenditur,80,5368
thecharg,80,4835
energystorag,80,4752
batter,80,4611
phev,80,4512
ah,80,4406
largecapac,80,4313
thebatteri,80,4284
deduct,80,4100
fade,80,3921
selfcharg,80,3424
environmentallyfriendli,80,3337
bev,80,2995
thepow,80,2918
lowpowerconsumpt,80,2761
noncharg,80,2683
offgrid,80,2637
fullycharg,80,2561
multienergi,80,2394
handshak,80,2297
importantli,80,2230
fastcharg,80,2201
pollutionfre,80,2131
windsolar,80,2128
bat,80,2004
storabl,80,1947
winddriven,80,1895
win,80,1880
batteryoper,80,1816
buy,80,1714
ress,80,1699
trickl,80,1680
